PersonID,country,source,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,screensize,uniquenetworklocation,hand,religion,orientation,race,voted,married,familysize,major
2535,IN,2,14,503,386,0,1,7,1,1,1,7,5,7,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,4,3,1,2,65,1,1,1,10,2,10,1,2,4,Economics
2536,IE,2,2,266,183,3,4,3,6,2,4,6,6,2,4,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,20,1,1,1,1,1,60,2,1,4,English
2537,IN,2,119,121,97,5,6,7,5,4,5,7,5,5,6,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,4,3,1,2,27,2,1,1,8,1,10,2,1,3,Law
2538,US,1,8,183,197,4,4,7,7,5,7,7,7,2,5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,36,1,1,1,12,1,60,2,2,3,
2539,US,2,965,645,389,3,1,7,7,1,7,7,7,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1,60,2,1,1,4,0,60,2,2,5,child development
2540,GB,0,5,83,123,4,4,4,7,5,3,6,1,4,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,2,1,17,1,1,2,2,1,60,2,1,2,
2541,RU,2,45,658,352,6,2,5,6,7,4,6,2,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,18,2,1,1,6,1,10,2,1,8,
2542,US,0,1,138,139,1,7,1,7,1,7,2,7,1,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,1,1,17,1,1,1,2,2,60,2,1,4,
2543,US,2,673,293,212,1,1,3,7,5,6,4,5,3,4,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,1,26,1,1,1,2,1,60,1,1,1,
2544,GB,2,15,175,150,1,3,5,7,5,7,6,5,2,5,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,2,2,2,1,52,2,1,1,6,1,60,1,3,3,english and history
2545,HR,2,24,384,384,1,5,2,7,5,4,6,5,6,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,46,1,1,1,12,1,60,2,3,3,
2546,US,1,1341,601,549,6,1,4,7,7,1,4,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,1,18,2,1,1,12,1,70,2,1,4,
2547,US,0,70,270,418,6,5,7,5,7,6,2,5,2,6,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,1,1,27,1,1,2,1,1,60,2,1,2,
2548,US,1,51,222,197,1,4,6,7,2,7,6,6,2,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,2,1,33,1,1,1,4,1,60,2,2,3,
2549,US,1,9,272,169,7,2,4,7,6,3,6,7,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,18,1,1,1,0,4,60,2,1,2,
2550,US,1,3,181,157,1,2,4,5,4,5,6,5,3,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,34,1,2,1,1,4,60,1,2,3,Physics
2551,US,2,5,234,172,1,6,2,1,4,6,4,3,6,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,22,2,1,1,2,1,60,2,1,1,
2552,US,1,3,912,234,5,7,3,7,6,4,4,6,2,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,14,2,1,1,4,1,70,2,1,2,Medicine
2553,CA,2,422,217,423,2,7,7,7,6,7,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,16,1,1,1,0,1,60,2,1,2,
2554,US,2,2,210,139,5,4,5,6,6,5,5,3,2,6,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,30,2,1,2,1,1,60,2,1,3,law enoforcement
2555,HU,2,8,175,195,5,5,7,5,5,7,7,1,6,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,19,2,1,1,4,1,60,2,1,1,Maths 
2556,US,1,2,112,163,3,4,7,7,3,7,4,5,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,1,16,1,1,1,4,0,60,2,1,2,Law enforcement 
2557,CA,2,3,138,167,2,3,3,3,2,6,3,3,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,0,1,1,30,1,1,1,4,3,60,2,1,3,
2558,US,2,209,106,68,1,3,5,5,2,7,6,4,3,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,2,2,2,1,29,2,1,1,12,5,60,2,3,3,
2559,US,1,32828,388,383,2,1,7,6,2,7,7,1,6,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,1,3,1,31,1,1,1,12,5,60,1,1,2,"Social Work, Psychology, History"
2560,RU,0,24,225,143,5,6,7,2,7,3,6,2,6,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,4,3,2,2,27,2,1,1,2,2,60,1,2,2,psychology
2561,US,2,28,383,142,1,5,2,2,3,6,3,0,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,34,1,2,1,1,2,60,1,3,1,
2562,US,2,2087,762,97,1,7,1,7,1,6,7,7,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,3,1,1,20,1,1,2,4,1,60,1,1,4,
2563,US,2,1,251,115,6,6,6,4,6,3,6,2,5,2,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,2,3,2,1,18,1,1,2,7,2,70,2,1,2,
2564,US,1,546,123,288,4,0,4,7,6,7,7,5,4,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,15,1,1,1,2,0,60,2,1,3,
2565,US,2,179,128,122,1,2,5,6,3,7,2,2,1,3,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,2,3,2,1,17,2,1,1,1,4,60,2,1,2,
2566,NZ,0,64,192,187,5,5,7,5,6,7,5,1,5,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,3,2,1,1,38,2,1,1,2,1,60,1,1,2,"design, engineering"
2567,US,1,544,538,187,1,6,6,6,3,7,1,7,3,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,16,1,1,3,4,2,60,2,1,2,
2568,US,1,41,244,252,5,4,2,5,2,6,6,6,2,3,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,25,2,1,1,6,1,60,1,1,5,Biblical Studies
2569,US,2,8,229,155,5,7,6,5,6,5,2,3,5,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,22,2,1,1,2,1,60,2,1,1,Communications
2570,US,2,3,757,181,1,6,6,5,4,7,2,3,5,3,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,2,1,1,23,2,1,1,3,1,60,2,1,2,
2571,US,1,4,29,159,1,7,1,7,3,7,3,7,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,3,2,1,13,1,2,3,5,1,50,2,1,1,
2572,US,2,3,227,162,5,5,6,7,5,7,5,7,5,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,2,18,1,2,2,10,3,70,2,1,1,Library
2573,US,2,41,312,260,5,2,3,5,5,5,3,3,3,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,61,1,1,2,12,1,60,1,3,4,
2574,ID,0,217,174,180,1,2,4,5,2,6,2,6,2,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,3,1,2,19,2,1,1,10,1,10,2,1,0,engineering physics
2575,US,2,3,225,114,3,5,6,1,7,5,5,5,7,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,1,1,22,2,1,1,1,1,60,1,1,2,Physics
2576,US,2,3,194,165,1,6,2,6,5,6,5,6,1,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,2,2,2,23,1,2,1,8,1,30,2,1,2,Physics
2577,GB,0,8,123,144,3,1,7,1,6,6,6,1,6,5,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,45,2,1,1,6,1,60,1,2,2,English 
2578,US,1,473,183,154,2,5,6,6,3,6,7,2,2,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,23,2,1,1,1,1,60,2,1,3,Psychology
2579,CA,2,4,180,159,3,1,5,6,5,6,0,2,1,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,58,2,1,1,2,1,60,2,3,4,nursing
2580,US,1,7,209,167,2,6,7,6,3,7,7,1,2,7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,17,1,1,1,2,1,60,2,1,3,
2581,US,1,3,74,134,3,4,3,5,3,7,4,2,2,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,16,1,1,1,4,1,60,2,1,2,
2582,US,0,3,94,140,3,4,3,7,3,6,5,4,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,15,1,1,2,1,1,60,2,1,3,
2583,US,1,12,168,174,1,5,6,5,6,7,7,7,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,17,1,1,1,7,1,60,2,1,3,
2584,GB,2,1,181,775,2,5,2,6,1,6,5,6,2,5,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,2,2,1,19,2,1,1,2,5,60,1,1,5,Sociology
2585,US,2,17,228,209,3,6,6,7,6,7,7,2,2,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,1,42,2,1,1,7,1,70,1,1,1,Applied Science
2586,US,1,5,110,181,0,3,5,7,2,4,6,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,2,3,2,1,15,1,1,1,12,1,60,2,1,2,
2587,CA,0,2,107,192,1,7,1,7,1,7,7,7,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,14,1,1,3,2,1,60,2,1,6,
2588,US,1,5,135,164,1,4,6,5,3,5,5,1,5,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,1,35,1,1,1,7,1,60,1,2,2,Science
2589,US,0,8,191,212,3,5,1,6,4,5,7,6,2,5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,1,30,1,1,1,4,1,60,2,1,2,
2590,AU,0,10,214,175,4,5,6,2,4,5,4,2,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,54,2,1,2,2,1,70,2,1,5,
2591,US,1,2,123,202,1,4,6,2,6,7,6,3,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,2,1,2,1,55,1,1,3,6,1,60,1,2,2,Noe 
2592,US,2,18,249,230,3,1,7,1,7,7,6,1,7,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,1,1,49,1,1,0,1,0,60,1,2,6,
2593,US,2,9,162,156,2,5,1,5,7,6,5,6,3,5,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,2,2,1,1,22,1,1,1,2,1,70,2,1,4,
2594,FI,2,239,218,87,2,6,2,2,6,7,2,2,7,5,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,1,2,20,2,1,2,2,1,60,2,1,2,
2595,IN,2,8,297,248,7,5,1,1,7,6,3,6,6,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,3,1,1,2,28,2,1,2,8,1,10,1,0,1,psychology
2596,SE,2,43,168,222,2,6,1,6,2,7,3,5,2,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,2,20,1,1,1,1,1,60,2,1,2,
2597,MY,1,4,289,200,4,3,7,5,5,5,6,7,5,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,1,1,2,19,1,1,1,10,0,10,2,1,5,medical
2598,US,1,6,93,116,6,7,5,7,6,4,5,5,2,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,2,1,16,2,1,3,1,5,60,2,1,1,
2599,US,2,765,212,57,1,7,5,7,4,7,2,5,1,3,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,27,2,1,1,1,2,60,1,1,2,English
2600,US,2,2,168,92,5,1,6,1,7,7,6,1,6,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,1,1,49,2,1,1,1,1,60,1,2,6,
2601,IT,2,10,231,140,3,5,2,6,7,7,5,5,2,2,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,3,1,1,2,21,2,1,1,1,1,60,2,1,2,physics
2602,US,2,9,168,82,1,3,5,7,7,7,6,5,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2,1,2,1,25,1,1,3,1,2,60,1,1,1,
2603,US,2,15,394,211,3,6,5,5,6,7,5,4,4,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,1,1,15,2,1,1,4,1,70,2,1,2,
2604,DE,2,5,210,124,3,6,2,6,2,4,2,6,1,4,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,2,2,2,2,19,1,1,1,2,1,60,1,1,2,
2605,GB,2,2,103,154,7,6,6,5,6,2,1,7,2,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,16,1,1,1,12,1,60,2,1,0,
2606,CA,0,1,111,180,4,4,5,7,2,6,7,7,1,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,15,2,1,3,12,5,70,2,1,2,
2607,PH,0,16,246,487,6,4,7,5,6,6,6,2,5,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4,3,2,2,31,1,1,1,4,1,10,2,2,4,hotel and restaurant management
2608,GB,2,7,294,286,1,2,5,7,3,6,6,6,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1,38,1,1,1,7,1,60,1,2,1,Paramedic 
2609,US,2,1,138,116,2,3,5,3,5,6,6,3,4,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,1,19,2,1,2,7,1,60,1,1,1,mechanical engineering
2610,US,2,14,81,94,1,7,7,7,7,7,2,7,1,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,14,1,1,1,12,2,60,2,1,4,
2611,MX,2,7,113,128,7,4,2,3,6,1,7,6,4,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,3,2,1,47,2,1,1,1,1,60,1,1,1,history
2612,US,0,2,134,72,3,6,3,6,3,3,5,5,3,2,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,2,2,1,15,2,1,1,6,2,60,2,1,2,
2613,US,2,14,119,84,2,3,5,6,7,7,7,3,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,39,2,1,1,12,2,60,2,1,2,
2614,CA,2,2,125,111,2,5,2,1,6,4,2,5,4,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,1,1,18,1,1,1,6,1,60,2,1,4,
2615,US,2,6,183,345,5,2,6,4,7,4,6,5,4,3,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,2,1,2,1,23,1,1,1,12,1,60,2,1,1,buisness management 
2616,MY,1,2,205,155,5,4,5,6,6,7,7,7,3,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,21,2,1,2,6,0,10,2,2,3,psychology
2617,IN,0,21,157,1822,4,3,6,6,3,5,3,5,3,4,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,3,3,2,2,17,1,1,1,8,1,10,2,1,2,Physics
2618,US,0,14,186,194,2,3,7,6,6,6,5,1,4,2,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,3,2,2,1,21,2,1,1,12,1,60,1,1,3,Sociology & Political Science
2619,MK,2,919,116,72,5,4,2,6,6,2,7,7,5,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,32,2,1,1,1,3,60,1,1,2,script writing
2620,PH,2,3,188,145,3,4,5,6,6,7,7,4,2,4,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,4,1,2,2,22,2,1,2,6,3,10,1,1,6,English
2621,MY,1,54,374,473,3,3,4,6,4,4,4,5,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,20,2,1,1,10,1,10,2,1,6,science geomatic
2622,MY,0,2,119,138,4,4,5,6,3,5,5,5,3,5,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,19,1,1,1,10,1,10,2,1,4,pastry arts
2623,CZ,2,2554,459,195,2,6,7,1,6,7,3,2,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,3,1,2,21,2,1,1,2,1,60,1,1,2,IT
2624,IN,0,192,92,112,2,1,1,3,2,6,5,6,1,4,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,3,2,1,19,2,1,2,8,1,10,2,1,2,law
2625,EE,2,3,228,163,5,6,6,7,5,6,5,3,2,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,2,2,17,1,1,1,2,1,60,2,0,0,
2626,PK,0,13,218,159,4,3,7,5,4,6,6,5,6,5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,3,2,2,27,1,1,1,10,0,10,2,2,3,
2627,US,1,4,174,158,1,4,5,5,4,5,6,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,28,1,1,1,4,1,60,2,1,7,
2628,PK,0,4,223,206,1,2,1,3,3,3,3,1,3,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,28,1,1,2,10,4,10,1,3,2,HR
2629,AU,1,570,277,562,5,5,7,5,3,3,6,1,3,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,51,1,1,1,7,1,60,1,2,4,
2630,GB,2,1795,154,8,1,6,1,7,6,7,4,6,1,2,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,2,2,1,1,15,2,1,1,2,3,60,2,1,2,N/A
2631,US,1,8,224,175,7,5,6,7,7,7,4,7,1,5,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4,1,2,1,48,1,1,1,12,1,60,1,3,3,Business
2632,IT,2,3,190,74,1,7,3,7,3,7,4,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,3,2,2,18,1,1,1,2,2,60,2,1,2,Political science 
2633,TR,2,3,520,207,4,5,5,7,7,4,1,2,5,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,4,1,2,2,38,2,1,1,2,1,60,1,2,2,pharmacology
2634,MY,0,20,633,215,4,5,6,6,4,4,7,7,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,2,2,14,1,1,1,10,5,10,2,1,1,
2635,US,2,5,155,129,6,1,5,5,6,1,5,1,1,2,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,3,2,1,16,2,1,2,4,2,60,2,1,2,
2636,US,2,4,198,189,1,5,7,6,5,6,7,3,5,7,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,49,1,1,1,6,1,60,1,2,2,Healthcare
2637,GB,2,1830,118,64,1,4,4,7,2,7,2,2,2,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,1,1,15,1,1,1,1,1,60,2,1,2,
2638,US,0,4,284,144339,5,7,2,7,4,1,4,6,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,16,2,1,1,1,4,60,2,1,2,
2639,US,1,7,174,125,2,3,3,4,5,4,5,6,3,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,35,2,1,1,12,1,60,1,2,4,
2640,GB,2,2,206,128,3,2,4,5,4,5,5,5,4,3,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,2,3,2,1,17,2,1,1,2,3,60,2,1,2,
2641,GB,2,4,123,130,6,2,5,4,7,5,7,3,5,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,3,2,2,1,54,2,1,1,12,1,60,1,3,6,English
2642,GB,0,6,81,118,2,1,4,7,4,7,6,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,13,1,1,1,2,5,60,2,1,2,
2643,GB,0,4,156,238,1,7,1,7,1,7,1,7,1,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,3,3,1,1,44,1,1,1,2,1,60,2,1,4,Engineering
2644,US,2,2,191,114,1,5,3,7,7,7,3,5,1,3,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,2,1,2,1,18,2,1,3,12,2,60,2,1,6,
2645,US,2,359,197,99,2,7,7,7,1,7,5,3,4,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,2,2,2,1,20,2,1,2,1,2,60,2,1,3,
2646,CA,2,2,127,96,7,7,7,5,5,1,5,1,3,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,18,2,1,1,4,3,60,2,1,2,Neuroscience
2647,MY,1,5,162,244,4,4,5,0,4,6,4,2,1,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,2,2,14,1,2,1,10,1,10,2,1,3,Engineering 
2648,US,1,5,124,160,2,3,5,3,3,5,6,5,3,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,1,1,15,1,1,1,7,1,60,2,1,2,
2649,CA,2,2,182,100,2,5,2,7,3,6,6,6,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,3,2,15,2,1,1,1,4,70,2,1,4,
2650,US,1,6,146,168,5,1,6,6,3,5,7,2,3,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,3,2,1,43,1,1,1,7,1,60,2,2,2,
2651,US,2,28,212,109,2,6,2,7,7,6,2,6,2,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,2,2,1,15,1,1,1,2,3,50,2,1,1,
2652,US,1,2,134,173,6,5,2,1,6,5,6,3,7,5,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,2,2,2,1,17,2,1,1,4,1,10,2,1,2,
2653,US,1,12,143,126,1,3,5,6,6,7,5,4,2,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,13,1,1,1,12,5,60,2,1,1,
2654,US,1,1,122,184,6,5,5,4,3,3,6,2,4,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,13,1,1,1,12,5,10,2,1,2,
2655,US,2,10,325,123,2,5,6,5,6,6,6,1,6,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,3,1,2,49,2,1,1,3,1,60,1,2,2,psychology
2656,US,2,4,164,122,2,5,7,7,6,7,6,1,2,6,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,0,2,1,20,2,1,1,6,1,60,2,1,5,
2657,AU,1,4,306,234,6,4,6,5,5,6,7,5,3,4,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,2,3,2,1,15,1,1,1,2,1,60,2,1,2,
2658,US,1,42,158,143,1,4,1,5,5,7,6,4,1,7,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,20,1,1,1,2,1,60,1,1,2,Engineering
2659,AU,1,17,312,149,5,3,6,5,5,3,6,4,2,2,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,2,1,2,1,20,2,1,1,0,1,60,1,1,2,Bachelor of Arts
2660,AU,1,11,149,167,7,6,6,6,7,1,7,2,3,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,2,2,1,37,1,1,1,12,1,70,1,2,6,Social work 
2661,MV,0,7,196,238,1,2,6,6,6,7,7,2,2,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,2,30,1,1,1,1,2,10,1,2,4,
2662,US,2,65,369,224,1,5,1,6,5,6,4,6,1,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,1,1,18,2,1,1,2,1,60,2,1,2,
2663,MY,1,18,161,209,3,2,5,3,5,2,5,1,5,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,2,21,1,2,1,10,1,10,2,1,5,Medical
2664,AU,2,2,141,134,5,5,1,5,6,5,5,7,5,6,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,3,2,1,1,44,2,1,1,1,1,60,2,1,4,English
2665,US,2,2,341,158,2,5,7,5,1,6,3,1,6,7,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,2,1,1,54,2,1,1,5,1,60,1,2,3,
2666,MY,0,51,324,266,6,6,6,6,6,6,6,6,5,5,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,1,1,2,28,1,1,1,10,1,10,2,2,3,Manufacturing engineering
2667,AE,2,61,298,190,4,1,7,1,4,5,6,1,6,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,2,1,2,20,1,1,1,10,1,10,2,1,3,
2668,PK,1,18,183,176,3,6,4,6,1,1,5,1,2,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,36,2,1,1,10,1,10,2,2,3,software engineering
2669,MY,1,1000,334,190,6,3,6,2,7,2,7,6,7,4,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2,3,2,2,21,1,1,1,10,1,10,2,1,6,Social science 
2670,US,2,2,248,198,5,1,1,6,6,1,7,7,2,3,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,43,1,1,1,2,1,60,1,2,2,English lit
2671,RU,2,1154,166,272,1,4,4,5,5,7,6,7,5,5,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,16,2,1,1,1,5,10,2,1,2,
2672,VN,1,4,165,135,2,6,4,4,4,7,7,6,4,2,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,3,2,2,14,1,1,1,3,1,10,2,1,2,
2673,,0,2461,211,303,6,6,1,7,6,6,6,2,2,3,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,3,3,1,2,27,2,1,1,7,1,10,1,1,3,biology
2674,US,2,1,134,115,5,5,7,7,7,7,7,1,7,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,3,2,1,16,2,1,1,7,1,50,2,1,7,
2675,NL,0,6,170,124,3,5,1,4,3,5,1,7,4,2,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,2,3,2,2,16,1,1,2,0,1,10,2,1,2,
2676,US,1,26,163,207,6,4,6,4,6,4,6,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,15,2,2,1,4,1,70,2,1,4,
2677,US,1,16,223,187,1,5,5,3,6,7,6,5,5,7,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,15,2,2,2,2,1,60,2,1,1,
